,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1159,PTT,2021-07-21 00:00:00+00:00,36,36.25,35.5,35.75,"71,498,400",36,36.25,35.5,35.75,"71,498,400",0,1
1160,PTT,2021-07-22 00:00:00+00:00,36.25,36.5,36,36.25,"25,587,300",36.25,36.5,36,36.25,"25,587,300",0,1
1161,PTT,2021-07-23 00:00:00+00:00,35.75,36.25,35.5,36,"41,631,800",35.75,36.25,35.5,36,"41,631,800",0,1
1162,PTT,2021-07-27 00:00:00+00:00,35.5,36,35.25,35.75,"38,861,800",35.5,36,35.25,35.75,"38,861,800",0,1
1163,PTT,2021-07-29 00:00:00+00:00,35.5,35.75,35,35.5,"58,569,300",35.5,35.75,35,35.5,"58,569,300",0,1
1164,PTT,2021-07-30 00:00:00+00:00,34.75,35.25,34.5,35,"80,028,700",34.75,35.25,34.5,35,"80,028,700",0,1
1165,PTT,2021-02-08 00:00:00+00:00,35,35,34.25,34.75,"67,631,700",35,35,34.25,34.75,"67,631,700",0,1
1166,PTT,2021-03-08 00:00:00+00:00,35.25,35.5,34.75,35,"42,044,900",35.25,35.5,34.75,35,"42,044,900",0,1
1167,PTT,2021-04-08 00:00:00+00:00,35,35.5,35,35.25,"51,778,500",35,35.5,35,35.25,"51,778,500",0,1
1168,PTT,2021-05-08 00:00:00+00:00,34.5,35,34.5,34.75,"63,568,300",34.5,35,34.5,34.75,"63,568,300",0,1
1169,PTT,2021-06-08 00:00:00+00:00,34.5,34.75,34,34.5,"69,864,700",34.5,34.75,34,34.5,"69,864,700",0,1
1170,PTT,2021-09-08 00:00:00+00:00,34.5,34.75,34.25,34.75,"51,686,900",34.5,34.75,34.25,34.75,"51,686,900",0,1
1171,PTT,2021-10-08 00:00:00+00:00,34.75,35.25,34.5,34.75,"79,799,300",34.75,35.25,34.5,34.75,"79,799,300",0,1
1172,PTT,2021-11-08 00:00:00+00:00,34.5,35,34.25,35,"81,840,800",34.5,35,34.25,35,"81,840,800",0,1
1173,PTT,2021-08-13 00:00:00+00:00,35,35.25,34.25,34.75,"74,494,100",35,35.25,34.25,34.75,"74,494,100",0,1
1174,PTT,2021-08-16 00:00:00+00:00,35.25,35.25,34.75,34.75,"45,881,900",35.25,35.25,34.75,34.75,"45,881,900",0,1
1175,PTT,2021-08-17 00:00:00+00:00,36,36,35,35.25,"112,879,000",36,36,35,35.25,"112,879,000",0,1
1176,PTT,2021-08-18 00:00:00+00:00,35.75,36.5,35.75,36,"83,022,700",35.75,36.5,35.75,36,"83,022,700",0,1
1177,PTT,2021-08-19 00:00:00+00:00,35.25,35.75,35.25,35.5,"47,716,600",35.25,35.75,35.25,35.5,"47,716,600",0,1
1178,PTT,2021-08-20 00:00:00+00:00,35,35.75,34.75,35.25,"56,414,400",35,35.75,34.75,35.25,"56,414,400",0,1
1179,PTT,2021-08-23 00:00:00+00:00,36,36.5,35,35.25,"87,545,600",36,36.5,35,35.25,"87,545,600",0,1
1180,PTT,2021-08-24 00:00:00+00:00,37,38,36.75,37,"142,064,800",37,38,36.75,37,"142,064,800",0,1
1181,PTT,2021-08-25 00:00:00+00:00,37.25,37.75,36.75,37.25,"88,846,900",37.25,37.75,36.75,37.25,"88,846,900",0,1
1182,PTT,2021-08-26 00:00:00+00:00,37,37.5,37,37.5,"45,226,100",37,37.5,37,37.5,"45,226,100",0,1
1183,PTT,2021-08-27 00:00:00+00:00,37.75,37.75,37,37.25,"66,171,000",37.75,37.75,37,37.25,"66,171,000",0,1
1184,PTT,2021-08-30 00:00:00+00:00,38.75,38.75,38,38,"97,994,200",38.75,38.75,38,38,"97,994,200",0,1
1185,PTT,2021-08-31 00:00:00+00:00,38.25,38.75,38,38.5,"98,277,700",38.25,38.75,38,38.5,"98,277,700",0,1
1186,PTT,2021-01-09 00:00:00+00:00,37.5,38.5,37.5,38.25,"83,087,800",37.5,38.5,37.5,38.25,"83,087,800",0,1
1187,PTT,2021-02-09 00:00:00+00:00,38,38.25,37.25,37.5,"53,803,000",38,38.25,37.25,37.5,"53,803,000",0,1
1188,PTT,2021-03-09 00:00:00+00:00,38.25,38.5,37.75,38.25,"49,420,400",38.25,38.5,37.75,38.25,"49,420,400",0,1
1189,PTT,2021-06-09 00:00:00+00:00,38,38.25,37.5,38,"28,381,900",38,38.25,37.5,38,"28,381,900",0,1
1190,PTT,2021-07-09 00:00:00+00:00,37.5,38.25,37.5,37.75,"75,256,800",37.5,38.25,37.5,37.75,"75,256,800",0,1
1191,PTT,2021-08-09 00:00:00+00:00,37.25,37.75,37,37.25,"41,794,200",37.25,37.75,37,37.25,"41,794,200",0,1
1192,PTT,2021-09-09 00:00:00+00:00,37.25,37.75,37,37,"52,432,500",37.25,37.75,37,37,"52,432,500",0,1
1193,PTT,2021-10-09 00:00:00+00:00,38,38.25,37,37.5,"41,561,200",38,38.25,37,37.5,"41,561,200",0,1
1194,PTT,2021-09-13 00:00:00+00:00,38.25,38.5,37.75,38,"62,065,800",38.25,38.5,37.75,38,"62,065,800",0,1
1195,PTT,2021-09-14 00:00:00+00:00,39,39,38.25,38.5,"75,280,400",39,39,38.25,38.5,"75,280,400",0,1
1196,PTT,2021-09-15 00:00:00+00:00,39,39.5,38.75,39,"59,325,300",39,39.5,38.75,39,"59,325,300",0,1
1197,PTT,2021-09-16 00:00:00+00:00,39.75,39.75,39.25,39.25,"81,297,200",39.75,39.75,39.25,39.25,"81,297,200",0,1
1198,PTT,2021-09-17 00:00:00+00:00,39,40.25,39,40,"141,093,900",39,40.25,39,40,"141,093,900",0,1
1199,PTT,2021-09-20 00:00:00+00:00,39,39.25,38.5,38.75,"75,862,900",39,39.25,38.5,38.75,"75,862,900",0,1
1200,PTT,2021-09-21 00:00:00+00:00,39.5,39.5,38.75,38.75,"57,929,900",39.5,39.5,38.75,38.75,"57,929,900",0,1
1201,PTT,2021-09-22 00:00:00+00:00,39.5,39.75,39.25,39.5,"44,421,800",39.5,39.75,39.25,39.5,"44,421,800",0,1
1202,PTT,2021-09-23 00:00:00+00:00,40,40.25,39.5,39.75,"63,355,900",40,40.25,39.5,39.75,"63,355,900",0,1
1203,PTT,2021-09-27 00:00:00+00:00,40.5,40.75,40,40.25,"114,666,600",40.5,40.75,40,40.25,"114,666,600",0,1
1204,PTT,2021-09-28 00:00:00+00:00,40.5,41,40.25,40.75,"104,953,600",40.5,41,40.25,40.75,"104,953,600",0,1
1205,PTT,2021-09-29 00:00:00+00:00,39.25,39.5,39,39.25,"90,070,800",39.25,39.5,39,39.25,"90,070,800",0,1
1206,PTT,2021-09-30 00:00:00+00:00,39,39.25,38.75,39,"63,650,300",39,39.25,38.75,39,"63,650,300",0,1
1207,PTT,2021-01-10 00:00:00+00:00,38.75,39,38.5,38.75,"38,212,800",38.75,39,38.5,38.75,"38,212,800",0,1
1208,PTT,2021-04-10 00:00:00+00:00,39,39.5,39,39,"53,749,600",39,39.5,39,39,"53,749,600",0,1
1209,PTT,2021-05-10 00:00:00+00:00,39.75,39.75,39.25,39.25,"42,021,700",39.75,39.75,39.25,39.25,"42,021,700",0,1
1210,PTT,2021-06-10 00:00:00+00:00,40,40.25,39.5,39.75,"67,639,600",40,40.25,39.5,39.75,"67,639,600",0,1
1211,PTT,2021-07-10 00:00:00+00:00,39.5,40,39.25,40,"77,452,800",39.5,40,39.25,40,"77,452,800",0,1
1212,PTT,2021-08-10 00:00:00+00:00,39.75,40,39.5,39.75,"25,810,400",39.75,40,39.5,39.75,"25,810,400",0,1
1213,PTT,2021-11-10 00:00:00+00:00,40,40.25,39.75,40,"58,294,200",40,40.25,39.75,40,"58,294,200",0,1
1214,PTT,2021-12-10 00:00:00+00:00,40,40.25,39.5,40,"40,520,000",40,40.25,39.5,40,"40,520,000",0,1
1215,PTT,2021-10-14 00:00:00+00:00,39.5,40,39.25,39.75,"51,400,700",39.5,40,39.25,39.75,"51,400,700",0,1
1216,PTT,2021-10-15 00:00:00+00:00,39.25,40,39,39.75,"51,076,700",39.25,40,39,39.75,"51,076,700",0,1
1217,PTT,2021-10-18 00:00:00+00:00,40,40,39.5,39.5,"39,184,000",40,40,39.5,39.5,"39,184,000",0.52,1
1218,PTT,2021-10-19 00:00:00+00:00,39.5,40.25,39.25,40,"54,502,400",39.5,40.25,39.25,40,"54,502,400",0,1
1219,PTT,2021-10-20 00:00:00+00:00,39.5,39.75,39.25,39.5,"43,860,200",39.5,39.75,39.25,39.5,"43,860,200",0,1
1220,PTT,2021-10-21 00:00:00+00:00,40,40,39.5,39.75,"45,160,800",40,40,39.5,39.75,"45,160,800",0,1
1221,PTT,2021-10-25 00:00:00+00:00,39.5,40,39.25,39.75,"23,571,500",39.5,40,39.25,39.75,"23,571,500",0,1
1222,PTT,2021-10-26 00:00:00+00:00,39.25,39.75,38.75,39.5,"54,563,900",39.25,39.75,38.75,39.5,"54,563,900",0,1
1223,PTT,2021-10-27 00:00:00+00:00,38.75,39.25,38.75,39.25,"35,816,700",38.75,39.25,38.75,39.25,"35,816,700",0,1
1224,PTT,2021-10-28 00:00:00+00:00,38.25,38.75,38,38.5,"57,779,100",38.25,38.75,38,38.5,"57,779,100",0,1
1225,PTT,2021-10-29 00:00:00+00:00,38,38.5,38,38.25,"49,185,600",38,38.5,38,38.25,"49,185,600",0,1
1226,PTT,2021-01-11 00:00:00+00:00,38,38.5,37.5,38,"54,152,100",38,38.5,37.5,38,"54,152,100",0,1
1227,PTT,2021-02-11 00:00:00+00:00,38,38.25,37.75,38,"38,169,900",38,38.25,37.75,38,"38,169,900",0,1
1228,PTT,2021-03-11 00:00:00+00:00,37.75,38.25,37.5,38,"26,751,000",37.75,38.25,37.5,38,"26,751,000",0,1
1229,PTT,2021-04-11 00:00:00+00:00,37.5,37.75,37,37.5,"57,080,200",37.5,37.75,37,37.5,"57,080,200",0,1
1230,PTT,2021-05-11 00:00:00+00:00,37.25,37.75,37.25,37.5,"34,196,500",37.25,37.75,37.25,37.5,"34,196,500",0,1
1231,PTT,2021-08-11 00:00:00+00:00,38.25,38.25,37.5,37.5,"52,474,600",38.25,38.25,37.5,37.5,"52,474,600",0,1
1232,PTT,2021-09-11 00:00:00+00:00,38.25,39,38.25,38.25,"68,309,500",38.25,39,38.25,38.25,"68,309,500",0,1
1233,PTT,2021-10-11 00:00:00+00:00,38.5,38.75,38,38.25,"40,667,200",38.5,38.75,38,38.25,"40,667,200",0,1
1234,PTT,2021-11-11 00:00:00+00:00,38,38.5,38,38.25,"27,612,600",38,38.5,38,38.25,"27,612,600",0,1
1235,PTT,2021-12-11 00:00:00+00:00,37.5,38.25,37.5,38.25,"34,319,600",37.5,38.25,37.5,38.25,"34,319,600",0,1
1236,PTT,2021-11-15 00:00:00+00:00,38,38.25,37.5,37.5,"27,749,200",38,38.25,37.5,37.5,"27,749,200",0,1
1237,PTT,2021-11-16 00:00:00+00:00,37.75,38.5,37.75,37.75,"57,516,600",37.75,38.5,37.75,37.75,"57,516,600",0,1
1238,PTT,2021-11-17 00:00:00+00:00,38,38.5,38,38,"45,437,900",38,38.5,38,38,"45,437,900",0,1
1239,PTT,2021-11-18 00:00:00+00:00,37.75,38.25,37.75,38,"37,107,700",37.75,38.25,37.75,38,"37,107,700",0,1
1240,PTT,2021-11-19 00:00:00+00:00,37.75,38.25,37.5,38,"40,590,100",37.75,38.25,37.5,38,"40,590,100",0,1
1241,PTT,2021-11-22 00:00:00+00:00,37.25,37.75,37,37.75,"93,525,700",37.25,37.75,37,37.75,"93,525,700",0,1
1242,PTT,2021-11-23 00:00:00+00:00,37,37.75,37,37.5,"55,594,000",37,37.75,37,37.5,"55,594,000",0,1
1243,PTT,2021-11-24 00:00:00+00:00,37.75,38,37.5,37.5,"40,737,600",37.75,38,37.5,37.5,"40,737,600",0,1
1244,PTT,2021-11-25 00:00:00+00:00,37.75,38.25,37.5,38,"30,842,500",37.75,38.25,37.5,38,"30,842,500",0,1
1245,PTT,2021-11-26 00:00:00+00:00,37,37.75,36.75,37.5,"68,866,700",37,37.75,36.75,37.5,"68,866,700",0,1
1246,PTT,2021-11-29 00:00:00+00:00,36,37,36,36.75,"76,252,300",36,37,36,36.75,"76,252,300",0,1
1247,PTT,2021-11-30 00:00:00+00:00,35.5,36.75,35.5,36.5,"121,299,400",35.5,36.75,35.5,36.5,"121,299,400",0,1
1248,PTT,2021-01-12 00:00:00+00:00,36.75,37,35.5,35.75,"64,936,900",36.75,37,35.5,35.75,"64,936,900",0,1
1249,PTT,2021-02-12 00:00:00+00:00,37.25,37.25,36,36.25,"61,302,400",37.25,37.25,36,36.25,"61,302,400",0,1
1250,PTT,2021-03-12 00:00:00+00:00,36.75,37.5,36.75,37.25,"36,459,300",36.75,37.5,36.75,37.25,"36,459,300",0,1
1251,PTT,2021-07-12 00:00:00+00:00,37.5,37.75,37,37.25,"61,053,200",37.5,37.75,37,37.25,"61,053,200",0,1
1252,PTT,2021-08-12 00:00:00+00:00,37.5,38,37.5,37.5,"34,299,900",37.5,38,37.5,37.5,"34,299,900",0,1
1253,PTT,2021-09-12 00:00:00+00:00,37.5,37.75,37,37.5,"52,624,400",37.5,37.75,37,37.5,"52,624,400",0,1
1254,PTT,2021-12-13 00:00:00+00:00,37.5,38,37,37.75,"84,879,300",37.5,38,37,37.75,"84,879,300",0,1
1255,PTT,2021-12-14 00:00:00+00:00,37.75,37.75,37.25,37.5,"36,242,300",37.75,37.75,37.25,37.5,"36,242,300",0,1
1256,PTT,2021-12-15 00:00:00+00:00,37.5,37.75,37.25,37.5,"38,990,500",37.5,37.75,37.25,37.5,"38,990,500",0,1
1257,PTT,2021-12-16 00:00:00+00:00,37.5,37.75,37,37.5,"35,239,100",37.5,37.75,37,37.5,"35,239,100",0,1
